total	growth_rate	has_grown	euclidian	shannon_index	bray_curtis	init	pattern	condition
0.34567079588379734	-0.0012706052418042727	0.0	3813.5457882844853	-1.3322676295501878e-15	5.551115123125783e-16	61	naive	CD
0.2621349849932736	-0.0010833914479015366	0.0	2599.361983609851	0.0	2.220446049250313e-16	62	naive	CD
0.0925446711912789	-0.0013140399703885713	0.0	2137.4331838205094	-1.7763568394002505e-15	5.551115123125783e-16	63	naive	CD
0.0947876790580605	-0.0012674148138753327	0.0	4334.830447503806	-1.3322676295501878e-15	6.661338147750939e-16	64	naive	CD
0.11223630233623333	-0.0011682142931759495	0.0	5343.98809778188	-4.440892098500626e-16	2.220446049250313e-16	65	naive	CD
0.09699250261911374	-0.0012546918687383489	0.0	3533.337913207352	1.3322676295501878e-15	2.220446049250313e-16	66	naive	CD
0.09000137510996878	-0.0013735920419789109	0.0	1381.8876730041393	4.440892098500626e-16	1.1102230246251565e-16	67	naive	CD
0.09505358522497896	-0.0012953144090831724	0.0	1739.400315802416	0.0	3.3306690738754696e-16	68	naive	CD
0.09000244391340821	-0.0012936539325629937	0.0	6760.806037478858	0.0	3.3306690738754696e-16	69	naive	CD
0.09000217590690822	-0.0012970091894040213	0.0	6502.630681192561	0.0	3.3306690738754696e-16	70	naive	CD
0.09911889269603735	-0.0012091834872236958	0.0	10841.437931757444	-4.440892098500626e-16	3.3306690738754696e-16	71	naive	CD
0.10332490088174659	-0.001187642020475981	0.0	9809.392700883265	0.0	6.661338147750939e-16	72	naive	CD
0.11378054032193005	-0.0011627805897247003	0.0	6871.734280737648	-8.881784197001252e-16	1.1102230246251565e-16	73	naive	CD
0.1536520929765544	-0.0010717948579376845	0.0	5514.910005557346	1.7763568394002505e-15	3.3306690738754696e-16	74	naive	CD
0.3860242128414704	-0.001700288049698491	0.0	6.6792246890255225	0.0	2.220446049250313e-16	75	naive	CD
0.4389716476517529	-0.0021096436735738794	0.0	5328.51957665737	8.881784197001252e-16	4.440892098500626e-16	76	naive	CD
0.09000302164762986	-0.001436675700361434	0.0	378.91401528394636	-4.440892098500626e-16	6.661338147750939e-16	77	naive	CD
0.0900022926480128	-0.001293653823577966	0.0	6415.722052160879	-1.3322676295501878e-15	3.3306690738754696e-16	78	naive	CD
0.09000139687056899	-0.001305473804721869	0.0	6008.9915748595395	2.220446049250313e-15	4.440892098500626e-16	79	naive	CD
0.09000196513402654	-0.0013315423547221295	0.0	4291.5257589109815	1.3322676295501878e-15	6.661338147750939e-16	80	naive	CD
0.09000161703378988	-0.0014856494835457008	0.0	285.13912114675793	4.440892098500626e-16	2.220446049250313e-16	81	naive	CD
0.09000162411101112	-0.0012936538723352846	0.0	7923.8801864550505	0.0	4.440892098500626e-16	82	naive	CD
0.09007736180569101	-0.001277133960416619	0.0	9465.019480906934	-1.3322676295501878e-15	5.551115123125783e-16	83	naive	CD
0.45991000028980566	-0.0025973267323302408	0.0	5280.953208749062	8.881784197001252e-16	2.220446049250313e-16	84	naive	CD
0.09000198985619985	-0.0016293894996596504	0.0	51.84229075498257	-2.220446049250313e-16	2.220446049250313e-16	85	naive	CD
0.09000271187403765	-0.0013568266825610402	0.0	1875.21365079823	-4.440892098500626e-16	4.440892098500626e-16	0	immune	CD
0.09000428326373686	-0.0014325655672434829	0.0	536.1363579198874	0.0	2.220446049250313e-16	1	immune	CD
0.09000473054743549	-0.0014284815765892508	0.0	736.3197626708651	1.7763568394002505e-15	5.551115123125783e-16	2	immune	CD
0.09000168050689057	-0.001383084983122909	0.0	1386.7311623317676	8.881784197001252e-16	5.551115123125783e-16	3	immune	CD
0.0900035769562429	-0.001611391068935547	0.0	48.90306153480614	4.440892098500626e-16	4.440892098500626e-16	4	immune	CD
0.0900060493219997	-0.001420373319595665	0.0	882.5490997584955	8.881784197001252e-16	2.220446049250313e-16	5	immune	CD
0.09000144604593283	-0.0014725646929390998	0.0	273.99031383233586	0.0	5.551115123125783e-16	6	immune	CD
0.09000399552040096	-0.0012820455189038518	0.0	6996.89372258616	-0.002003192118197994	0.00019969262744556904	7	immune	CD
0.09000203891200205	-0.0013037720583125153	0.0	5819.155117037511	-0.0016482443548491155	0.00015173579893956735	8	immune	CD
0.09000148172167874	-0.0012853409560767686	0.0	7976.0620694131	-0.0039098163265669506	0.00042080226599716664	9	immune	CD
0.09000395772462978	-0.0014305056738517067	0.0	326.8294225621445	-0.04593542315724264	0.012750359657246912	10	immune	CD
0.09000154230532911	-0.001416356607124814	0.0	582.904366437326	1.3322676295501878e-15	2.220446049250313e-16	11	immune	CD
0.09000738320866077	-0.0013368807130288737	0.0	2057.9788533140545	-4.440892098500626e-16	6.661338147750939e-16	12	immune	CD
0.09000396473831629	-0.0013297719796296903	0.0	2679.842016499542	8.881784197001252e-16	6.661338147750939e-16	13	immune	CD
0.09000288220754862	-0.001319248359188367	0.0	5290.282229600194	-0.02114898593498582	0.002813583482652593	14	immune	CD
0.09000154518364523	-0.0015011998553960757	0.0	248.81944673287083	-1.3322676295501878e-15	4.440892098500626e-16	15	immune	CD
0.09000326135297844	-0.0012919820826976696	0.0	9855.591315202988	-0.046386344653401634	0.006973436166001878	16	immune	CD
0.09000773351489388	-0.0013071787114822798	0.0	6374.933875999526	-0.053368904704855336	0.008465901483057925	17	immune	CD
0.09000368397382373	-0.0013071798782915724	0.0	5183.330467532098	-1.3322676295501878e-15	2.220446049250313e-16	18	immune	CD
0.09000378324412701	-0.001428478526235297	0.0	402.06831206681596	-0.013723204442446235	0.002166687849932347	19	immune	CD
0.09000139517015827	-0.0015170691949238726	0.0	119.27633473954822	8.881784197001252e-16	4.440892098500626e-16	20	immune	CD
0.09000136275299113	-0.0014661055995050319	0.0	419.0623548606517	4.440892098500626e-16	2.220446049250313e-16	21	immune	CD
0.09001175564059513	-0.0012499958859667794	0.0	11662.040318224997	-0.14742611402620787	0.04832808520463505	22	immune	CD
0.09000159615356876	-0.001275505261645921	0.0	12758.47418174276	-0.0005728676242053865	4.3034423862997606e-05	23	immune	CD
0.09000250341672554	-0.0012690312632238998	0.0	13404.261065487559	-0.002059091178526984	0.00018683407687614118	24	immune	CD
0.09000380908506733	-0.0012869950489153305	0.0	18500.928216615874	4.3021142204224816e-16	1.1102230246251565e-16	25	immune	CD
0.09000521687206421	-0.0013315421575552737	0.0	7411.515719251383	-4.996003610813204e-16	0.0	26	immune	CD
0.09000183011086312	-0.001285340941281255	0.0	8333.786354550506	-0.006830936053103365	0.0007909213127789139	27	immune	CD
0.09000191789223193	-0.0012787669723459906	0.0	11185.043378020237	-0.0137777095889966	0.001737247739349801	28	immune	CD
0.09000599074918209	-0.001259441169863805	0.0	11491.480494508734	-0.10695623552929678	0.030833440890358887	29	immune	CD
0.0900057848138668	-0.00127387930300567	0.0	9765.031816453664	-0.0990764677436462	0.024043605862569706	30	immune	CD
0.09000189766996197	-0.0012706435613590481	0.0	10081.468322869823	-0.005891101830933998	0.0007031224579701068	31	immune	CD
0.09000422719754575	-0.0012787670245174758	0.0	8462.52369373441	-0.0010564528954173369	9.299537160045723e-05	32	immune	CD
0.09000314181686998	-0.001637236460378996	0.0	59.38781825248978	-2.220446049250313e-16	2.220446049250313e-16	33	immune	CD
0.09000289085907963	-0.001280403972252466	0.0	14259.885907575159	-0.025647219448755587	0.0031469648946659268	34	immune	CD
0.09000245023342605	-0.0012755050814112327	0.0	12362.645722730222	-0.018992558918975444	0.0025424432204105285	35	immune	CD
0.09000591157884455	-0.001282045546567693	0.0	10744.347279659542	-0.012936339118064577	0.0015898576823947241	36	immune	CD
0.09000132096010996	-0.0012610304437678144	0.0	20113.272371004583	-0.0004510708593041812	3.1742186598404665e-05	37	immune	CD
0.09000269988103726	-0.0012642186815901076	0.0	20046.466383111827	-4.440892098500626e-16	3.3306690738754696e-16	38	immune	CD
0.09000436817580679	-0.00128699451377373	0.0	6202.7121997656905	-0.031041687751707236	0.006195675570798254	39	immune	CD
0.09000224481695127	-0.0012903155619138184	0.0	5636.31628392009	-0.019632245668981252	0.003383105589737978	40	immune	CD
0.09000206654872576	-0.001275505091471217	0.0	8374.860958955316	-0.01851998216895634	0.002982640372578671	41	immune	CD
0.09000315098993528	-0.001272259764582327	0.0	8029.008362312917	-0.019345647941940047	0.003228586458642102	42	immune	CD
0.09000847724844283	-0.001305472378440604	0.0	4668.396294462877	-0.05136274800130636	0.010147621223612124	43	immune	CD
0.09000608807318135	-0.0012722596097074783	0.0	10135.689407473319	-0.032877240159818744	0.00543525142663015	44	immune	CD
0.09000571764158816	-0.0015217898618382448	0.0	348.1846877623315	1.192789351272022	0.7014187792704043	45	immune	CD
0.09000443324821744	-0.0014534174282767743	0.0	1382.6257449456725	1.1534197468787522	0.7369753444314582	46	immune	CD
0.09000909342891199	-0.0012722593440909927	0.0	9236.932405094594	-0.051389260704354456	0.009784042053821662	47	immune	CD
0.09001076902981603	-0.0012610293678119082	0.0	10303.10478184997	-0.10218077119662183	0.027535398696887592	48	immune	CD
0.09000511055496035	-0.0012936521473743124	0.0	6644.712575308519	-0.08037195984745571	0.019820752181210377	49	immune	CD
0.09000678743211414	-0.0013227336795093056	0.0	3250.1258649436327	-0.10501908358059264	0.03214897414223861	50	immune	CD
0.09000624500597801	-0.0012836893642442992	0.0	7701.306578378347	-0.10117587188365196	0.029251215261420604	51	immune	CD
0.09000284640696835	-0.001280404138542843	0.0	7337.49121123274	-0.0069412618517739055	0.0008731540661813808	52	immune	CD
0.09000248617484187	-0.0012738805236430218	0.0	14142.412465911088	-1.5543122344752192e-15	5.551115123125783e-16	53	immune	CD
0.09001394976126809	-0.0013513164172696023	0.0	1632.4013569955112	-0.17403672085966448	0.1430065454598337	54	immune	CD
0.09000868213847703	-0.0012986891588744852	0.0	4256.585631470924	-0.14811428266086946	0.07600794579897463	55	immune	CD
0.09000552770406904	-0.0013175113987339106	0.0	3920.0948995664894	-0.0010805407299527836	9.826565199155812e-05	56	immune	CD
0.09000470157708905	-0.001342262904531529	0.0	2064.0955752582004	8.881784197001252e-16	3.3306690738754696e-16	57	immune	CD
0.09000696989779347	-0.0014123607346387644	0.0	878.2852703432119	2.220446049250313e-15	5.551115123125783e-16	58	immune	CD
0.09000827640214122	-0.0013020730202150154	0.0	4717.118486393792	-0.05599719032028849	0.014338606578804924	59	immune	CD
0.09000741563838087	-0.0013054733941557223	0.0	4125.111376982113	-0.02187188744988955	0.003934101227431652	60	immune	CD
0.09000811823130732	-0.0013123244508557055	0.0	3813.640617833888	-0.02644970493589538	0.004771568000662918	61	immune	CD
0.09000710733908755	-0.0013209904945314297	0.0	2599.412580544197	-0.018170167823154948	0.0033968640147371554	62	immune	CD
0.09000756546419271	-0.0013440656514244586	0.0	2137.434006034979	-0.017749699402270114	0.002861226326827282	63	immune	CD
0.09000474482184914	-0.0013088884531444697	0.0	4334.8319120107835	-0.07401988705143037	0.01782203825986506	64	immune	CD
0.09000253793468628	-0.001300381185532452	0.0	5343.996969078805	-0.03050680507402781	0.0054923152763014516	65	immune	CD
0.09000691332492991	-0.0013175101204493285	0.0	3533.3404048998923	-0.0315162696478577	0.005997398991862246	66	immune	CD
0.09000137510996878	-0.0013735920419789109	0.0	1381.8876730041393	4.440892098500626e-16	1.1102230246251565e-16	67	immune	CD
0.09000217367382342	-0.0013476868489444972	0.0	1739.4018420733762	-0.015308496210177935	0.002543447994454051	68	immune	CD
0.09000311368463641	-0.001291982545000245	0.0	6760.806007679234	-0.006711835820177647	0.000795540338789924	69	immune	CD
0.090004250613393	-0.001295329125510557	0.0	6502.6306450769625	-0.007691173294147813	0.0009196853726335386	70	immune	CD
0.09000957026386198	-0.0012690294758656963	0.0	10841.441000444342	-0.17491887761368696	0.046495393010126174	71	immune	CD
0.09001052687731258	-0.0012658168094914883	0.0	9809.397324481271	-0.18126973993566242	0.057991954955131875	72	immune	CD
0.09000179282506415	-0.0013037719998178327	0.0	6871.746735884394	-0.005766518479473071	0.0006109334218936668	73	immune	CD
0.0900059654861233	-0.0013175111732047725	0.0	5514.945061303664	-0.017785692518491825	0.0024040328905919894	74	immune	CD
0.09000152519422808	-0.0017592918554343094	0.0	6.814519975718317	-4.440892098500626e-16	2.220446049250313e-16	75	immune	CD
0.09000432972756246	-0.0012953291123890369	0.0	5328.6419721515795	-0.005996204584501896	0.000723845593412209	76	immune	CD
0.09000302164762986	-0.001436675700361434	0.0	378.91401528394636	-4.440892098500626e-16	6.661338147750939e-16	77	immune	CD
0.09000654710424345	-0.0012804025676841468	0.0	6415.72118261546	-0.0892720287518518	0.02864702067702296	78	immune	CD
0.09000452353820525	-0.0013037717525052044	0.0	6008.99143506392	-0.02124097691112148	0.003295852301461566	79	immune	CD
0.0900020499175744	-0.0013297716866825873	0.0	4291.52560358204	-0.022375172946659028	0.0031163867155827862	80	immune	CD
0.09001141430438002	-0.0014681968946227055	0.0	285.14183527369676	-0.25906810946273895	0.287702407611129	81	immune	CD
0.09000570401907051	-0.0012919824845778838	0.0	7923.880146520137	-0.007714559829347323	0.0008639828026341112	82	immune	CD
0.09000686525721503	-0.001278767128161129	0.0	9465.01947780504	-0.007457413027095239	0.0008663344351064195	83	immune	CD
0.09000440736343593	-0.0012953293833973655	0.0	5281.077272713634	4.440892098500626e-16	5.551115123125783e-16	84	immune	CD
0.09000198985619985	-0.0016293894996596504	0.0	51.84229075498257	-2.220446049250313e-16	2.220446049250313e-16	85	immune	CD
0.09054347798134026	-0.0013174982246135518	0.0	1875.2129011198913	-0.16840367719154603	0.10687236245243714	0	cycle	CD
0.09067713746971741	-0.0013830293891504736	0.0	536.1367579393761	-0.13485825926979578	0.13066822256904898	1	cycle	CD
0.0905470443054112	-0.0013965596712808704	0.0	736.3165803056432	-0.21290878491597365	0.059536387574176675	2	cycle	CD
0.09017066575657567	-0.0013642160809029826	0.0	1386.7300587603374	-0.08768046529670448	0.030423083343813384	3	cycle	CD
0.0900035769562429	-0.001611391068935547	0.0	48.90306153480614	4.440892098500626e-16	4.440892098500626e-16	4	cycle	CD
0.09071393506276038	-0.0013849617275048989	0.0	882.5467524605888	-0.19964133855139554	0.05149168527455761	5	cycle	CD
0.09109506316526694	-0.0014182551265184086	0.0	273.98268126839446	-0.5500585397652973	0.20356616828256757	6	cycle	CD
0.09065248137601062	-0.0012515587889315885	0.0	6996.889625000648	-0.5928134607899116	0.3039515346961764	7	cycle	CD
0.09082353321667684	-0.001262617558552008	0.0	5819.151911523661	-0.34935047069482783	0.1911484278777461	8	cycle	CD
0.09083503960191615	-0.0012722585495714817	0.0	7976.075664602755	0.10694410088571749	0.40896104000955924	9	cycle	CD
0.09117982679931609	-0.0013868550154419888	0.0	326.8281259979222	-0.4994066780465558	0.2920849317028814	10	cycle	CD
0.09133893908216405	-0.0013641841588372368	0.0	582.9106866866924	-0.46502897871964644	0.4032312277503818	11	cycle	CD
0.09093244459564276	-0.0012903053385898233	0.0	2057.974650215659	-0.5009977955223093	0.23617447480856324	12	cycle	CD
0.09073773423264728	-0.001298686279428639	0.0	2679.8385346224904	-0.38659155749535445	0.2050471546681646	13	cycle	CD
0.09026367937203943	-0.001290309971652663	0.0	5290.28124319476	-0.09324581931008069	0.04080326716152782	14	cycle	CD
0.09020116281351441	-0.0014811831972129184	0.0	248.81935268442305	-0.04101922015678516	0.0144242932092713	15	cycle	CD
0.09052777716384915	-0.001275502675779147	0.0	9855.577228630693	-0.7622953432420061	0.21565955855537744	16	cycle	CD
0.09031559120966248	-0.0012970060777482736	0.0	6374.920049202685	-0.8686451191778803	0.339891157767108	17	cycle	CD
0.09053185185759989	-0.0012820417480873638	0.0	5183.3399497577675	0.06080799897977851	0.30105189585778913	18	cycle	CD
0.09093493437988028	-0.0014004682010751324	0.0	402.0697963561146	-0.9091649723716984	0.5250619203944265	19	cycle	CD
0.090674932178566	-0.001448908287052957	0.0	119.27500263457982	-0.3640976696201914	0.20700590090991977	20	cycle	CD
0.09009695222725951	-0.0014284055652573136	0.0	419.0812793052545	0.42252483031845456	0.3271968754782192	21	cycle	CD
0.09028750392542015	-0.0012562772596618728	0.0	11662.043654218367	-0.43986687510447764	0.3666047901542898	22	cycle	CD
0.09058857410858542	-0.001251559574291663	0.0	12758.470663418984	-0.2336824063505345	0.06589447251246605	23	cycle	CD
0.09039114727563974	-0.0012406905966398148	0.0	13404.259064934062	-0.20941936493910607	0.10510369552691246	24	cycle	CD
0.09000380959834531	-0.001285340813633913	0.0	18500.92820953117	-0.0011107006961577556	8.116367398813829e-05	25	cycle	CD
0.09002546771365899	-0.0013209883192339858	0.0	7411.515583644009	-0.013693162559116151	0.0015121006145200067	26	cycle	CD
0.09045908535373859	-0.001253126852376143	0.0	8333.784242105188	-0.25137652780276776	0.11154503250708692	27	cycle	CD
0.09048878469660854	-0.0012515591358011988	0.0	11185.039280118926	-0.30687506205215653	0.06850421335956736	28	cycle	CD
0.09060341575870721	-0.0012484347868150134	0.0	11491.484600588497	-0.07644042220744396	0.2818424890483622	29	cycle	CD
0.09049248445554442	-0.0012546991558213783	0.0	9765.03044965808	-0.2652260840182388	0.2640780316842768	30	cycle	CD
0.09114057678717143	-0.0012499955478634966	0.0	10081.470832001905	-0.5386762593070982	0.36188736597486293	31	cycle	CD
0.09089500253285593	-0.0012626209239084258	0.0	8462.52630141866	-0.5599200217559437	0.3879811009434133	32	cycle	CD
0.09001090134605988	-0.001560490828094954	0.0	59.39100215001625	0.08408755008570412	0.054777855146841636	33	cycle	CD
0.09010743473084902	-0.0012594401726761409	0.0	14259.897767371722	0.372872551038824	0.1731132037041353	34	cycle	CD
0.0904734617596214	-0.0012515594027640666	0.0	12362.641216547354	-0.3076448578389992	0.07112065646426813	35	cycle	CD
0.09047611187826496	-0.0012578559785557768	0.0	10744.343687804601	-0.258495272640034	0.059149175416520205	36	cycle	CD
0.09045822736080714	-0.0012315235559092431	0.0	20113.267300609412	-0.31256988129641283	0.08995066945947316	37	cycle	CD
0.09041803016297166	-0.0012360901893551876	0.0	20046.463487307312	-0.2009074661030894	0.0499818445742769	38	cycle	CD
0.09114815545965713	-0.0012562747114596296	0.0	6202.7108164582705	-0.4876330403656093	0.26624548498984413	39	cycle	CD
0.09101809591717903	-0.0012594389157275056	0.0	5636.316451280309	-0.38729432583256695	0.24921430883297813	40	cycle	CD
0.09074595182457211	-0.0012499949482301692	0.0	8374.852247099534	-0.7675824050256712	0.2692234238876743	41	cycle	CD
0.09066462092662166	-0.0012594409909948859	0.0	8029.0034270146825	-0.6808962130523377	0.3276057616910235	42	cycle	CD
0.09037441011947747	-0.0012836865323727592	0.0	4668.393588041687	-0.3075638343539291	0.1818607755810715	43	cycle	CD
0.09034680960200317	-0.0012499950478617847	0.0	10135.688162079963	-0.23654962745470165	0.19482108224418537	44	cycle	CD
0.09048597011495459	-0.0014812073438760433	0.0	348.12486549295545	-0.12695160011522777	0.024074051649676464	45	cycle	CD
0.09016610280463219	-0.0013773431170538918	0.0	1382.5640140596677	-0.1468377046236562	0.050943776775617455	46	cycle	CD
0.09052830704563598	-0.0012515592246363444	0.0	9236.928810464091	-0.3557494512884105	0.13877606191719172	47	cycle	CD
0.09048688127018202	-0.0012453253661815409	0.0	10303.102706287556	-0.3467779827900892	0.1599946917819447	48	cycle	CD
0.09094209522515617	-0.0012722557737814314	0.0	6644.706742479327	-0.4424148338839715	0.10118326826105906	49	cycle	CD
0.09077846278785953	-0.0013003726233457435	0.0	3250.1241309036122	-0.2847722814546212	0.05589518135806382	50	cycle	CD
0.09106876817905375	-0.0012642148471433952	0.0	7701.300325574052	-0.5147506539847622	0.10450557748056688	51	cycle	CD
0.09074109407505107	-0.0012468773022133789	0.0	7337.490008288599	-0.4008105613420452	0.24170056841264154	52	cycle	CD
0.09012804464822731	-0.001267422314035475	0.0	14142.412057015694	-0.03544810348968297	0.006035809767027445	53	cycle	CD
0.09107003661436928	-0.001362362187303245	0.0	1632.4231425996195	0.4455529620433114	0.5149135717113623	54	cycle	CD
0.09094972125849614	-0.0013280087046529487	0.0	4256.615507295893	-0.006260107143264193	0.6503616362530265	55	cycle	CD
0.091299031537995	-0.0013003784453522256	0.0	3920.106345163942	-0.24300754989938422	0.4889296324604122	56	cycle	CD
0.09094061728904226	-0.001320985094955373	0.0	2064.1030418778846	-0.4234148794923973	0.47582133395379334	57	cycle	CD
0.09088231617199037	-0.0013660531796107502	0.0	878.281949390235	-0.2968110020040098	0.08542449861197221	58	cycle	CD
0.09118787547219047	-0.0012690253499032173	0.0	4717.112272704483	-0.5290279681623207	0.21771038507859697	59	cycle	CD
0.09142191332835999	-0.001295327077646144	0.0	4125.103716986546	-1.2117537291921918	0.5176820897228616	60	cycle	CD
0.09114641621749839	-0.0012869898592803928	0.0	3813.630280609133	-0.9987531664185956	0.35971062074445936	61	cycle	CD
0.09165062095841983	-0.001295323339624018	0.0	2599.4068238733394	-0.8270825412289158	0.39606900827572833	62	cycle	CD
0.0908639390625974	-0.001302063412063649	0.0	2137.436214624583	-0.3192000838699247	0.2701829735845702	63	cycle	CD
0.09048498466161632	-0.0012853351272461096	0.0	4334.833726632645	-0.1325387850666062	0.11968060360656785	64	cycle	CD
0.09065247068733061	-0.0012690267539040771	0.0	5343.992232669485	-0.3947910515835438	0.12319785472073697	65	cycle	CD
0.0908743685170339	-0.0012836843219422409	0.0	3533.3348704919467	-0.48431970917564415	0.14286707808780907	66	cycle	CD
0.09101101149471066	-0.001331524269219678	0.0	1381.8810627370026	-0.5880867679274013	0.2364068860692441	67	cycle	CD
0.09129818744199011	-0.0013020617270359449	0.0	1739.3933937922163	-0.7438488381022923	0.29044626608115376	68	cycle	CD
0.09045282507796708	-0.0012610270646884775	0.0	6760.808197716232	-0.09115252812389052	0.23452493722858392	69	cycle	CD
0.09042480429444578	-0.0012706404793586255	0.0	6502.6303299002575	-0.16794101843205356	0.17439108219967014	70	cycle	CD
0.09043438323915859	-0.0012531268226256037	0.0	10841.44035924785	-0.26396648416707924	0.08731874057350364	71	cycle	CD
0.09037367341183866	-0.0012562754528309809	0.0	9809.399604373342	-0.2072802571029837	0.1611394950328623	72	cycle	CD
0.09086052838495291	-0.0012690267236711353	0.0	6871.7421006991235	-0.39620855187563464	0.08030882941090756	73	cycle	CD
0.09106084923776772	-0.0012803980470576896	0.0	5514.944902555935	-0.32500167988855866	0.1499519689283353	74	cycle	CD
0.09094285808544075	-0.0016593274504078529	0.0	6.810926281423176	-0.4571498589545224	0.2904823631905673	75	cycle	CD
0.0905006336060425	-0.00126261874001423	0.0	5328.642521553978	-0.22246857797558395	0.21554805359920093	76	cycle	CD
0.09125663998256225	-0.0013849380342619323	0.0	378.9094917541911	-0.42955247578439915	0.18580319420675506	77	cycle	CD
0.09099432418899252	-0.0012658156252695469	0.0	6415.720144006082	-0.48498871912023755	0.26802063571293866	78	cycle	CD
0.09100566117757407	-0.001264213471020128	0.0	6008.996398819517	-0.21670580624884828	0.24615155413054435	79	cycle	CD
0.09048471508401901	-0.001298686033357444	0.0	4291.525236837059	-0.1218123090014327	0.041269701973352	80	cycle	CD
0.09076424031860607	-0.0014681949551992202	0.0	285.143033933288	-0.8763897934041616	0.5593385397581943	81	cycle	CD
0.09030421019713165	-0.0012738782479408434	0.0	7923.879220074781	-0.10581071351731097	0.02474185952084218	82	cycle	CD
0.09044509473315379	-0.0012499948427895074	0.0	9465.019537659151	-0.12327122469379148	0.06592993102286826	83	cycle	CD
0.09057725979693247	-0.0013054755190625895	0.0	5281.088677020827	-0.05637667019466397	0.5926141427891991	84	cycle	CD
0.09000198985619985	-0.0016293894996596504	0.0	51.84229075498257	-2.220446049250313e-16	2.220446049250313e-16	85	cycle	CD
0.2629940323922485	-0.0029760275452299224	0.0	1875.0478708164962	-3.335120365951386	0.7013118856159646	0	complete	CD
0.49477408865894956	-0.004564472166882125	0.0	535.8382986726813	-2.832331463069816	0.6773756678309819	1	complete	CD
0.09010387232810908	-0.001941625309380597	0.0	736.2837286314927	-2.730161169830886	0.5296920117577196	2	complete	CD
0.0957881689325887	-0.0022271014308981223	0.0	1386.6949313262983	-2.751102866344393	0.6328000130395013	3	complete	CD
0.44262280899250717	-0.005623668619998087	0.0	48.66111041391387	-2.0902926812849643	0.6610461025675092	4	complete	CD
0.09003482810558311	-0.0018381301446902495	0.0	882.5154112879001	-2.4473624924062234	0.47585348100303604	5	complete	CD
0.11986745429805672	-0.002659119044626527	0.0	273.92713947801104	-3.279634359932361	0.6784799824148173	6	complete	CD
0.5401401862925574	-0.003533473578324216	0.0	6996.600985147098	-2.1645016202882235	0.5227875280706906	7	complete	CD
0.09281771305736793	-0.0020120582595820756	0.0	5819.115747931833	-3.261754738286656	0.6234292679798982	8	complete	CD
0.09890554553276856	-0.0020789912583508772	0.0	7976.017017923998	-3.3633004830011193	0.6483869042268893	9	complete	CD
0.5060779213878311	-0.004805623373228235	0.0	326.6810057330694	-0.4953007882322291	0.16156619195756106	10	complete	CD
0.22140773855394158	-0.0029936272416191054	0.0	582.748001512698	-3.953932593490101	0.7141777348933487	11	complete	CD
0.5167225566012565	-0.003936708926069529	0.0	2057.7895907729176	-0.8902525428319481	0.24405020575174285	12	complete	CD
0.5173979248131544	-0.003875713394706228	0.0	2679.638284412508	-0.8910789732049049	0.253545447492445	13	complete	CD
0.09003501279476465	-0.0017211536192535569	0.0	5290.251125396788	-2.4130649919607574	0.4733104331141975	14	complete	CD
0.09007238864548085	-0.0020076284047410827	0.0	248.78946182267396	-2.318322175136601	0.506689480925623	15	complete	CD
0.09000704709037463	-0.0015847767539796758	0.0	9855.56293452409	-1.9911546428426556	0.381665145479562	16	complete	CD
0.09005218988130434	-0.001742145836570534	0.0	6374.908131665499	-2.065175082453522	0.48512867074250776	17	complete	CD
0.09199991720983108	-0.001995992900035774	0.0	5183.287304377993	-3.4169329961455617	0.6228639376253465	18	complete	CD
0.5071063965453058	-0.004693115463117909	0.0	401.9206981303533	-0.415208012490893	0.13774505729969566	19	complete	CD
0.49941165147834504	-0.00564183613212956	0.0	119.09702720063613	-0.6696950651720428	0.20769678706912553	20	complete	CD
0.0900526330911242	-0.0019302779011436456	0.0	419.0278125613165	-2.501864584264324	0.5012829256639022	21	complete	CD
0.5445833257246749	-0.0034363576894604004	0.0	11661.756661200838	-1.6903462773241023	0.520095074606356	22	complete	CD
0.09003312337821064	-0.0016583683644660855	0.0	12758.438341456835	-2.629939445394233	0.47969758388196104	23	complete	CD
0.0901454645123548	-0.0017513075833206532	0.0	13404.223858820957	-2.803972543959732	0.5424242866023645	24	complete	CD
0.09000393100979191	-0.0012578555383655921	0.0	18500.9278871125	-0.046419930378920414	0.003661569282955135	25	complete	CD
0.08999807678341713	-0.00131750745884486	0.0	7411.513479508956	-0.23418639844688774	0.02512471258767024	26	complete	CD
0.5235008769148202	-0.0035586205865650025	0.0	8333.48819316914	-1.7072541085638002	0.35480265801961364	27	complete	CD
0.09027564239347087	-0.0018281458126453549	0.0	11185.01322406335	-2.68789414053342	0.5488198391530809	28	complete	CD
0.09814101256338327	-0.0020366516363514047	0.0	11491.44605836008	-3.0736263918233115	0.6221548862722585	29	complete	CD
0.0911471310781521	-0.0019120366972502159	0.0	9765.004577392612	-2.7777154913259636	0.5782536658704892	30	complete	CD
0.14715607770733188	-0.0022830918932527098	0.0	10081.385421327876	-3.5363643080967364	0.6829354182568379	31	complete	CD
0.1479690735405403	-0.002309452925535929	0.0	8462.440272947093	-3.4685970462639597	0.6836735244436822	32	complete	CD
0.08999763858912288	-0.0016785114612583643	0.0	59.374981132086205	-0.8617333289183898	0.1571422162723689	33	complete	CD
0.09000236687519442	-0.0015105672241017534	0.0	14259.862792610713	-1.6228192645146127	0.3075800998724523	34	complete	CD
0.09003693627313945	-0.0016611228941653456	0.0	12362.61092226884	-2.6038711400089056	0.4817909347168412	35	complete	CD
